language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,repository_full_name,target_language,language_stats,target_language_bytes,total_language_bytes,target_language_share,language_threshold,language_threshold_pass,default_branch_commit_count_in_window,closed_issue_count_in_window,closed_issue_count_available,enrichment_status,enrichment_failure_reason
JavaScript,False,,,147656990,MDEwOlJlcG9zaXRvcnkxNDc2NTY5OTA=,x-spreadsheet,myliang/x-spreadsheet,https://github.com/myliang/x-spreadsheet,The project has been migrated to @wolf-table/table https://github.com/wolf-table/table,JavaScript,14611,14611,1759,411,False,False,True,False,2018-09-06T10:24:23Z,2026-04-28T01:05:40Z,2024-08-07T14:04:44Z,master,myliang,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,323,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/core;test/core/alphabet_test.js;test/core/cell_range_test.js;test/core/cell_test.js;test/core/font_test.js;test/core/format_test.js;test/core/formula_test.js;test/helper_test.js;test/index_test.js,.travis.yml,CODE_OF_CONDUCT.md,False,178,data\raw\repo_metadata\myliang_x_spreadsheet_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,272,myliang/x-spreadsheet,JavaScript,"{""HTML"":7242,""JavaScript"":287133,""Less"":23354}",287133,317729,0.9037041000349354,0.7,True,0,5,True,enriched,
JavaScript,False,,,38342221,MDEwOlJlcG9zaXRvcnkzODM0MjIyMQ==,graphql-spec,graphql/graphql-spec,https://github.com/graphql/graphql-spec,GraphQL is a query language and execution engine tied to any backend service.,JavaScript,14597,14597,1149,194,False,False,True,False,2015-07-01T01:26:56Z,2026-04-28T16:03:29Z,2026-04-17T19:09:49Z,main,graphql,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,325,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,spec;spec/Appendix A -- Conformance.md;spec/Appendix B -- Notation Conventions.md;spec/Appendix C -- Grammar Summary.md;spec/Appendix D -- Specified Definitions.md;spec/GraphQL.md;spec/Section 1 -- Overview.md;spec/Section 2 -- Language.md;spec/Section 3 -- Type System.md;spec/Section 4 -- Introspection.md,.github/workflows/ci.yml,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,41,data\raw\repo_metadata\graphql_graphql_spec_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,274,graphql/graphql-spec,JavaScript,"{""JavaScript"":13842,""Shell"":2839}",13842,16681,0.8298063665247887,0.7,True,65,18,True,enriched,
JavaScript,False,,,49704723,MDEwOlJlcG9zaXRvcnk0OTcwNDcyMw==,lint-staged,lint-staged/lint-staged,https://github.com/lint-staged/lint-staged,🚫💩 — Run tasks like formatters and linters against staged git files,JavaScript,14583,14583,456,38,False,False,True,False,2016-01-15T07:51:21Z,2026-04-27T22:06:53Z,2026-04-28T17:48:59Z,main,lint-staged,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,327,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__utils__;test/__utils__/createTempDir.js;test/__utils__/getRepoRootPath.js;test/e2e;test/e2e/__utils__;test/e2e/__utils__/forkLintStagedBin.js;test/e2e/internal-errors.test.js;test/e2e/kill-tasks-on-failure.test.js;test/e2e/no-stash.test.js,.github/workflows/default-branch-push.yml;.github/workflows/npm.yml;.github/workflows/pull-requests.yml;.github/workflows/security.yml;.github/workflows/tag.yml,.github/pull_request_template.md;CONTRIBUTING.md,False,207,data\raw\repo_metadata\lint_staged_lint_staged_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,276,lint-staged/lint-staged,JavaScript,"{""JavaScript"":348674,""TypeScript"":2055}",348674,350729,0.9941407753564718,0.7,True,308,181,True,enriched,
JavaScript,False,,,17814354,MDEwOlJlcG9zaXRvcnkxNzgxNDM1NA==,mithril.js,MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js,A JavaScript Framework for Building Brilliant Applications,JavaScript,14507,14507,926,27,False,False,True,False,2014-03-17T01:59:39Z,2026-04-27T08:19:09Z,2026-02-16T19:46:08Z,main,MithrilJS,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,329,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,api/tests;api/tests/test-mountRedraw.js;api/tests/test-router.js;api/tests/test-routerGetSet.js;pathname/tests;pathname/tests/test-buildPathname.js;pathname/tests/test-compileTemplate.js;pathname/tests/test-parsePathname.js;querystring/tests;querystring/tests/test-buildQueryString.js,.github/workflows/issue-create.yml;.github/workflows/notify-release.yml;.github/workflows/pr-create-release.yml;.github/workflows/publish-prerelease.yml;.github/workflows/push-release.yml;.github/workflows/rollback.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/1-core.yml;.github/ISSUE_TEMPLATE/2-stream.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;docs/contributing.md,False,166,data\raw\repo_metadata\mithriljs_mithril_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,277,MithrilJS/mithril.js,JavaScript,"{""HTML"":6193,""JavaScript"":793081,""Shell"":425}",793081,799699,0.9917243863003455,0.7,True,181,109,True,enriched,
JavaScript,False,,,523325759,R_kgDOHzFRPw,LinkSwift,hmjz100/LinkSwift,https://github.com/hmjz100/LinkSwift,一个基于 JavaScript 的网盘文件下载地址获取工具。基于【网盘直链下载助手】修改 ，支持 百度网盘 / 阿里云盘 / 中国移动云盘 / 天翼云盘 / 迅雷云盘 / 夸克网盘 / UC网盘 / 123云盘 八大网盘,JavaScript,14489,14489,845,15,False,False,True,False,2022-08-10T11:59:44Z,2026-04-28T17:20:10Z,2026-04-20T10:40:08Z,dev,hmjz100,User,AGPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,330,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,False,True,,,.github/CODE_OF_CONDUCT.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/contributing.md,False,23,data\raw\repo_metadata\hmjz100_linkswift_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,278,hmjz100/LinkSwift,JavaScript,"{""JavaScript"":613510}",613510,613510,1.0,0.7,True,163,264,True,enriched,
JavaScript,False,,,70342215,MDEwOlJlcG9zaXRvcnk3MDM0MjIxNQ==,bootstrap-vue,bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MOVED to https://github.com/bootstrap-vue-next/bootstrap-vue-next,JavaScript,14461,14461,1856,202,False,False,True,False,2016-10-08T15:59:35Z,2026-04-24T08:24:28Z,2026-04-02T09:36:34Z,dev,bootstrap-vue,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,331,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/components/alert/alert.spec.js;src/components/aspect/aspect.spec.js;src/components/avatar/avatar-group.spec.js;src/components/avatar/avatar.spec.js;src/components/badge/badge.spec.js;src/components/breadcrumb/breadcrumb-item.spec.js;src/components/breadcrumb/breadcrumb-link.spec.js;src/components/breadcrumb/breadcrumb.spec.js;src/components/button-group/button-group.spec.js;src/components/button-toolbar/button-toolbar.spec.js,.github/workflows/build.yml;.github/workflows/docs-deploy.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/BUG_REPORT_TEMPLATE.md;.github/ISSUE_TEMPLATE/DOCS_ISSUE_TEMPLATE.md;.github/ISSUE_TEMPLATE/FEATURE_REQUEST_TEMPLATE.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,995,data\raw\repo_metadata\bootstrap_vue_bootstrap_vue_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,279,bootstrap-vue/bootstrap-vue,JavaScript,"{""JavaScript"":3680792,""SCSS"":76208,""Shell"":4873}",3680792,3761873,0.97844664080898,0.7,True,49,17,True,enriched,
JavaScript,False,,,3604157,MDEwOlJlcG9zaXRvcnkzNjA0MTU3,shelljs,shelljs/shelljs,https://github.com/shelljs/shelljs,:shell: Portable Unix shell commands for Node.js,JavaScript,14406,14406,747,101,False,False,True,False,2012-03-02T17:04:47Z,2026-04-24T05:51:50Z,2026-04-16T07:04:53Z,main,shelljs,Organization,BSD-3-Clause,data\raw\candidate_repos\javascript_candidates_raw.json,332,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.json;test/cat.js;test/cd.js;test/chmod.js;test/cmd.js;test/common.js;test/config.js;test/cp.js;test/dirs.js,.github/workflows/main.yml,.github/SECURITY.md;CONTRIBUTING.md,False,231,data\raw\repo_metadata\shelljs_shelljs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,280,shelljs/shelljs,JavaScript,"{""JavaScript"":352886}",352886,352886,1.0,0.7,True,58,38,True,enriched,
JavaScript,False,,,4813464,MDEwOlJlcG9zaXRvcnk0ODEzNDY0,supertest,forwardemail/supertest,https://github.com/forwardemail/supertest,"🕷 Super-agent driven library for testing node.js HTTP servers using a fluent API.   Maintained for @forwardemail, @ladjs, @spamscanner, @breejs, @cabinjs, and @lassjs.",JavaScript,14352,14352,781,184,False,False,True,False,2012-06-27T20:56:12Z,2026-04-28T11:08:15Z,2026-04-02T04:24:49Z,master,forwardemail,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,334,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/.eslintrc;test/cookies.js;test/fixtures;test/fixtures/test_cert.pem;test/fixtures/test_key.pem;test/issue-fixes.js;test/supertest.js;test/throwError.js,.github/workflows/ci.yml,,False,31,data\raw\repo_metadata\forwardemail_supertest_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,282,forwardemail/supertest,JavaScript,"{""JavaScript"":105237}",105237,105237,1.0,0.7,True,41,22,True,enriched,
JavaScript,False,,,30136107,MDEwOlJlcG9zaXRvcnkzMDEzNjEwNw==,editor.md,pandao/editor.md,https://github.com/pandao/editor.md,The open source embeddable online markdown editor (component).,JavaScript,14303,14303,2462,581,False,False,True,False,2015-02-01T04:24:14Z,2026-04-27T13:02:04Z,2024-04-26T08:55:55Z,master,pandao,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,335,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,False,False,lib/codemirror/addon/mode/multiplex_test.js;lib/codemirror/mode/css/less_test.js;lib/codemirror/mode/css/scss_test.js;tests;tests/bootstrap-test.html;tests/codemirror-searchbox-test.html;tests/codemirror-test.html;tests/css;tests/css/bootstrap-theme.min.css;tests/css/bootstrap.min.css,,,False,666,data\raw\repo_metadata\pandao_editor_md_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,283,pandao/editor.md,JavaScript,"{""CSS"":218456,""HTML"":46742,""JavaScript"":678881}",678881,944079,0.7190934233258022,0.7,True,0,6,True,enriched,
JavaScript,False,,,1908577,MDEwOlJlcG9zaXRvcnkxOTA4NTc3,http-server,http-party/http-server,https://github.com/http-party/http-server,"A simple, zero-configuration, command-line http server",JavaScript,14178,14178,1555,102,False,False,True,False,2011-06-16T23:54:57Z,2026-04-28T17:32:58Z,2026-04-15T11:09:09Z,master,http-party,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,337,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/304.test.js;test/accept-encoding.test.js;test/allowed-hosts.test.js;test/cache.test.js;test/check-headers.js;test/cli.test.js;test/compression.test.js;test/content-type.test.js;test/coop.test.js,.github/workflows/node.js.yml;.github/workflows/release-drafter.yml;.github/workflows/stale.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/feature-request.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;SECURITY.md,False,168,data\raw\repo_metadata\http_party_http_server_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,284,http-party/http-server,JavaScript,"{""Dockerfile"":190,""HTML"":1781,""JavaScript"":166603}",166603,168574,0.9883078054741538,0.7,True,58,45,True,enriched,
JavaScript,False,,,47925804,MDEwOlJlcG9zaXRvcnk0NzkyNTgwNA==,codelf,unbug/codelf,https://github.com/unbug/codelf,A search tool helps dev to solve the naming things problem.,JavaScript,14176,14176,964,43,False,False,True,False,2015-12-13T15:58:19Z,2026-04-26T18:52:48Z,2025-06-06T02:57:56Z,master,unbug,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,339,screened,final_sample_only,True,3,3,,True,True,True,False,2025-01-01,5,False,False,False,,,,False,255,data\raw\repo_metadata\unbug_codelf_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,285,unbug/codelf,JavaScript,"{""CSS"":15587,""HTML"":35002,""JavaScript"":287163,""SCSS"":29210}",287163,366962,0.7825415165602978,0.7,True,0,1,True,enriched,
JavaScript,False,,,795421,MDEwOlJlcG9zaXRvcnk3OTU0MjE=,node-http-proxy,http-party/node-http-proxy,https://github.com/http-party/node-http-proxy,A full-featured http proxy for node.js,JavaScript,14140,14140,2010,621,False,False,True,False,2010-07-24T18:30:12Z,2026-04-25T09:10:17Z,2026-04-27T21:48:33Z,master,http-party,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,340,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/examples-test.js;test/fixtures;test/fixtures/agent2-cert.pem;test/fixtures/agent2-key.pem;test/lib-http-proxy-common-test.js;test/lib-http-proxy-passes-web-incoming-test.js;test/lib-http-proxy-passes-web-outgoing-test.js;test/lib-http-proxy-passes-ws-incoming-test.js;test/lib-http-proxy-test.js,.travis.yml,CODE_OF_CONDUCT.md,False,73,data\raw\repo_metadata\http_party_node_http_proxy_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,286,http-party/node-http-proxy,JavaScript,"{""JavaScript"":105900}",105900,105900,1.0,0.7,True,0,12,True,enriched,
JavaScript,False,,,942756187,R_kgDOODFRWw,easy-dataset,ConardLi/easy-dataset,https://github.com/ConardLi/easy-dataset,A powerful tool for creating datasets for LLM fine-tuning 、RAG and Eval,JavaScript,14102,14102,1415,133,False,False,True,False,2025-03-04T16:14:14Z,2026-04-28T16:22:06Z,2026-04-10T06:04:48Z,main,ConardLi,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,343,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/docker-build.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature-or-enhancement-.md;.github/ISSUE_TEMPLATE/question.md;.github/PULL_REQUEST_TEMPLATE.md,False,811,data\raw\repo_metadata\conardli_easy_dataset_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,287,ConardLi/easy-dataset,JavaScript,"{""CSS"":2329,""Dockerfile"":2413,""HTML"":3071,""JavaScript"":2662504,""Shell"":2466}",2662504,2672783,0.9961541958325835,0.7,True,818,378,True,enriched,
JavaScript,False,,,65678789,MDEwOlJlcG9zaXRvcnk2NTY3ODc4OQ==,webpack-dashboard,FormidableLabs/webpack-dashboard,https://github.com/FormidableLabs/webpack-dashboard,A CLI dashboard for webpack dev server,JavaScript,14030,14030,395,39,False,False,True,False,2016-08-14T17:44:33Z,2026-04-27T13:13:10Z,2024-08-12T16:19:21Z,master,FormidableLabs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,344,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.json;test/base.spec.js;test/bin;test/bin/webpack-dashboard.spec.js;test/dashboard;test/dashboard/index.spec.js;test/plugin;test/plugin/index.spec.js;test/setup.js,.github/workflows/ci.yml;.github/workflows/release.yml,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,99,data\raw\repo_metadata\formidablelabs_webpack_dashboard_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,288,FormidableLabs/webpack-dashboard,JavaScript,"{""JavaScript"":54044}",54044,54044,1.0,0.7,True,1,2,True,enriched,
JavaScript,False,,,12143585,MDEwOlJlcG9zaXRvcnkxMjE0MzU4NQ==,Snap.svg,adobe-webplatform/Snap.svg,https://github.com/adobe-webplatform/Snap.svg,The JavaScript library for modern SVG graphics.,JavaScript,14014,14014,1123,267,False,False,True,False,2013-08-15T20:51:34Z,2026-04-28T11:42:44Z,2022-03-13T07:11:15Z,master,adobe-webplatform,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,346,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,False,test;test/attradd.js;test/attrs.js;test/class.js;test/colors.js;test/element.js;test/filter.js;test/gradients.js;test/matrix.js;test/mina.js,.travis.yml,,False,203,data\raw\repo_metadata\adobe_webplatform_snap_svg_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,290,adobe-webplatform/Snap.svg,JavaScript,"{""HTML"":2052,""JavaScript"":381675}",381675,383727,0.99465244822491,0.7,True,0,4,True,enriched,
JavaScript,False,,,106087444,MDEwOlJlcG9zaXRvcnkxMDYwODc0NDQ=,electerm,electerm/electerm,https://github.com/electerm/electerm,"📻Terminal/ssh/sftp/ftp/telnet/serialport/RDP/VNC/Spice client(linux, mac, win)",JavaScript,14006,14006,1124,436,False,False,True,False,2017-10-07T09:54:11Z,2026-04-28T10:51:01Z,2026-04-28T11:19:36Z,master,electerm,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,347,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/e2e;test/e2e/00181.layout.spec.js;test/e2e/00182.workspace.spec.js;test/e2e/005.3.web-bookmark.spec.js;test/e2e/005.4.telnet-bookmark.spec.js;test/e2e/005.5.split-view.spec.js;test/e2e/005.6.split-view-config.spec.js;test/e2e/005.ai-config.spec.js;test/e2e/005.basic-ssh.spec.js,.github/workflows/build-homepage-trigger.yml;.github/workflows/linux-arm-legacy.yml;.github/workflows/linux-arm.yml;.github/workflows/linux-deb-tar.yml;.github/workflows/linux-legacy.yml;.github/workflows/linux-rpm-snap.yml;.github/workflows/mac-10.yml;.github/workflows/mac-arm.yml;.github/workflows/mac-test-1.yml;.github/workflows/mac-test-2.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/1-bug-report.yml;.github/ISSUE_TEMPLATE/2-proposal.yml;.github/ISSUE_TEMPLATE/config.yml;SECURITY.md,False,842,data\raw\repo_metadata\electerm_electerm_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,291,electerm/electerm,JavaScript,"{""JavaScript"":2165252,""Pug"":2235,""Shell"":929,""Stylus"":44890}",2165252,2213306,0.9782885872988191,0.7,True,973,504,True,enriched,
JavaScript,False,,,743723,MDEwOlJlcG9zaXRvcnk3NDM3MjM=,store.js,marcuswestin/store.js,https://github.com/marcuswestin/store.js,"Cross-browser storage for all use cases, used across the web.",JavaScript,13998,13998,1304,99,False,False,True,False,2010-06-27T20:29:33Z,2026-04-28T12:34:53Z,2024-01-16T21:28:56Z,master,marcuswestin,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,348,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,False,plugins/compression_test.js;plugins/defaults_test.js;plugins/dump_test.js;plugins/events_test.js;plugins/expire_test.js;plugins/json2_test.js;plugins/observe_test.js;plugins/operations_test.js;plugins/update_test.js;plugins/v1-backcompat_test.js,.circleci/config.yml,,False,82,data\raw\repo_metadata\marcuswestin_store_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,292,marcuswestin/store.js,JavaScript,"{""JavaScript"":92213,""Makefile"":890,""Shell"":1807}",92213,94910,0.97158360552102,0.7,True,0,0,True,enriched,
JavaScript,False,,,37834277,MDEwOlJlcG9zaXRvcnkzNzgzNDI3Nw==,stf,openstf/stf,https://github.com/openstf/stf,Control and manage Android devices from your browser.,JavaScript,13875,13875,2960,464,False,False,True,False,2015-06-22T02:23:43Z,2026-04-28T07:02:54Z,2023-05-31T05:47:03Z,master,openstf,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,351,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,res/app/components/stf/screen/fast-image-render/test;res/app/components/stf/screen/fast-image-render/test/images;res/app/components/stf/screen/fast-image-render/test/images/screen.dds;res/app/components/stf/screen/fast-image-render/test/images/screen.dds.gz;res/app/components/stf/screen/fast-image-render/test/images/screen.jpg;res/app/components/stf/screen/fast-image-render/test/images/screen.png;res/app/components/stf/screen/fast-image-render/test/images/screen.webp;res/app/components/stf/screen/fast-image-render/test/images/texture24.crn;res/app/components/stf/screen/fast-image-render/test/index.html;res/app/components/stf/screen/fast-image-render/test/performance_test.js,.travis.yml,.github/ISSUE_TEMPLATE/bug-report-or-feature-request.md;.github/ISSUE_TEMPLATE/bug_report.md;CONTRIBUTING.md,False,1201,data\raw\repo_metadata\openstf_stf_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,294,openstf/stf,JavaScript,"{""CSS"":65958,""Dockerfile"":4454,""HTML"":144404,""JavaScript"":1086556,""Shell"":1747}",1086556,1303119,0.8338118007641666,0.7,True,0,3,True,enriched,
JavaScript,False,,,42915978,MDEwOlJlcG9zaXRvcnk0MjkxNTk3OA==,single-spa,single-spa/single-spa,https://github.com/single-spa/single-spa,The router for easy microfrontends,JavaScript,13866,13866,929,64,False,False,True,False,2015-09-22T06:34:46Z,2026-04-27T23:25:53Z,2026-02-28T00:49:11Z,main,single-spa,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,354,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,node-spec/nodejs.spec.js;spec;spec/apis;spec/apis/app-names.spec.js;spec/apis/check-activity-functions.spec.js;spec/apis/delayed-start-popstate.spec.js;spec/apis/error-handlers.spec.js;spec/apis/event-listeners.spec.js;spec/apis/first-mount.spec.js;spec/apis/multiple-instances.spec.js,.github/workflows/build-and-test.yml,.github/ISSUE_TEMPLATE/bugs-or-questions.md;.github/ISSUE_TEMPLATE/config.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,211,data\raw\repo_metadata\single_spa_single_spa_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,295,single-spa/single-spa,JavaScript,"{""JavaScript"":284099,""TypeScript"":2709}",284099,286808,0.9905546567738697,0.7,True,14,78,True,enriched,
JavaScript,False,,,942903,MDEwOlJlcG9zaXRvcnk5NDI5MDM=,forever,foreversd/forever,https://github.com/foreversd/forever,A simple CLI tool for ensuring that a given script runs continuously (i.e. forever),JavaScript,13848,13848,938,342,False,False,True,False,2010-09-27T15:47:23Z,2026-04-28T10:45:33Z,2023-05-21T21:49:29Z,master,foreversd,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,356,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,False,test;test/cli-test;test/core;test/core/daemonic-inheritance-test.js;test/core/start-stop-json-array-test.js;test/core/start-stop-json-obj-test.js;test/core/start-stop-relative-test.js;test/core/stopall-peaceful-test.js;test/core/stopbypid-peaceful-test.js;test/core/tail-stopall-test.js,.circleci/config.yml,,False,57,data\raw\repo_metadata\foreversd_forever_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,297,foreversd/forever,JavaScript,"{""JavaScript"":80308,""Shell"":1128}",80308,81436,0.9861486320546196,0.7,True,0,2,True,enriched,
JavaScript,False,,,412217739,R_kgDOGJHxiw,automatisch,automatisch/automatisch,https://github.com/automatisch/automatisch,The open source Zapier alternative. Build workflow automation without spending time and money.,JavaScript,13807,13807,1047,278,False,False,True,False,2021-09-30T20:28:16Z,2026-04-28T02:25:06Z,2026-02-11T19:53:04Z,main,automatisch,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,357,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/backend/src/controllers/api/v1/apps/get-app.ee.test.js;packages/backend/src/controllers/api/v1/apps/get-apps.ee.test.js;packages/backend/src/controllers/api/v1/executions/get-execution.ee.test.js;packages/backend/src/controllers/api/v1/executions/get-executions.ee.test.js;packages/backend/src/controllers/api/v1/flows/create-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/delete-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/get-flow.ee.test.js;packages/backend/src/controllers/api/v1/flows/get-flows.ee.test.js;packages/backend/src/controllers/api/v1/flows/update-flow-status.ee.test.js;packages/backend/src/controllers/api/v1/mcp/delete-mcp-session.ee.test.js,.github/workflows/backend.yml;.github/workflows/ci.yml;.github/workflows/docs-change.yml;.github/workflows/playwright.yml;.github/workflows/release.yml,CODE_OF_CONDUCT.md,False,4678,data\raw\repo_metadata\automatisch_automatisch_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,298,automatisch/automatisch,JavaScript,"{""CSS"":3605,""Dockerfile"":576,""HTML"":2520,""Handlebars"":987,""JavaScript"":3898678,""Shell"":2076,""Vue"":1583}",3898678,3910025,0.9970979725193573,0.7,True,2566,70,True,enriched,
